activity_new,channel_sales,cons_12m,cons_gas_12m,cons_last_month,forecast_base_bill_ele,forecast_base_bill_year,forecast_bill_12m,forecast_cons,forecast_cons_12m,forecast_cons_year,forecast_discount_energy,forecast_meter_rent_12m,forecast_price_energy_p1,forecast_price_energy_p2,forecast_price_pow_p1,has_gas,imp_cons,margin_gross_pow_ele,margin_net_pow_ele,nb_prod_act,net_margin,num_years_antig,origin_up,pow_max,price_p1_var_mean,price_p1_var_std,price_p1_var_min,price_p1_var_max,price_p2_var_mean,price_p2_var_std,price_p2_var_min,price_p2_var_max,price_p3_var_mean,price_p3_var_std,price_p3_var_min,price_p3_var_max,price_p1_fix_mean,price_p1_fix_std,price_p1_fix_min,price_p1_fix_max,price_p2_fix_mean,price_p2_fix_std,price_p2_fix_min,price_p2_fix_max,price_p3_fix_mean,price_p3_fix_std,price_p3_fix_min,price_p3_fix_max,price_p1_var_change,price_p2_var_change,price_p3_var_change,price_p1_fix_change,price_p2_fix_change,price_p3_fix_change,price_energy_peak_offpeak_spread,price_p1_var_max_monthly_move,tenure_years,months_to_end,months_to_renewal,months_since_modif,lifespan_years,cons_per_product,recent_cons_ratio,net_margin_per_cons,is_dual_fuel,has_forecast_bill,churn
missing,usilxuppasemubllopkaafesmlibmsdf,8280.0,21515.0,703.0,,,,,327.22,271.0,0.0,131.76,0.1157609999999999,0.099419,40.606701,0.0,26.5,25.7,25.7,1,41.92,5,kamkkxfxxuwbdslkwifmmcsiusiuosws,19.0,0.12489316666666667,0.005428123915536958,0.118755,0.129444,0.10435258333333332,0.002914965194189005,0.101071,0.106863,0.07494516666666666,0.00035166353581831896,0.073838,0.075096,40.6338515,0.08388938042977118,40.56596939999999,40.728885,24.380309139999998,0.050334334448699024,24.33957804,24.43733004,16.25354036,0.033556811513894585,16.22638296,16.29155496,-0.010689000000000004,-0.0057920000000000055,9.199999999999486e-05,0.16291560000000516,0.09774935999999812,0.06516623999999993,0.020540583333333348,0.009524000000000005,4.468172484599589,6.40604467805519,-5.5847568988173455,6.3731931668856765,4.468172484599589,8280.0,1.018840579710145,0.00506280193236715,0,0,0
other,lmkebamcaaclubfxadlmueccxoimlema,137178.0,0.0,7912.0,978.45,978.45,16997.61,747.57,12998.3,7912.0,0.0,57.34,0.113323,0.096984,40.606701,0.0,747.57,27.51,27.51,1,846.25,4,lxidpiddsbxsbosboudacockeimpuepw,40.0,0.12122066666666664,0.004329498991240364,0.116318,0.12482,0.10083033333333334,0.0019502451283379856,0.098633,0.102802,0.07171883333333333,0.0011811124058071368,0.070381,0.072713,40.661004999999996,0.08388805631749327,40.565973,40.728885,24.39660004,0.05033530544801941,24.33957804,24.43733004,16.26439996,0.03355893001328302,16.22638296,16.29155496,-0.008501999999999996,-0.003605999999999998,0.0022780000000000022,0.1629119999999986,0.09775199999999984,0.06517200000000045,0.020390333333333302,0.00816099999999989,3.668720054757016,3.9750328515111693,-8.015768725361367,44.021024967148485,3.668720054757016,137178.0,0.6921226435725846,0.006168992112437854,0,1,0
kkklcdamwfafdcfwofuscwfwadblfmce,,14611.0,0.0,0.0,,,,,1696.35,0.0,0.0,16.78,0.161743,0.083849,44.31137796,0.0,0.0,28.45,28.45,1,124.63,6,kamkkxfxxuwbdslkwifmmcsiusiuosws,13.856,0.16644941666666666,0.002396223333738218,0.163735,0.168422,0.08447,0.0005110523901270158,0.083835,0.0851,0.0,0.0,0.0,0.0,44.40026526,0.08040348753813052,44.26693116,44.44470996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.004686999999999997,0.0005119999999999986,0.0,0.17777879999999868,0.0,0.0,0.08197941666666665,0.004628000000000021,5.968514715947981,2.562417871222076,-9.42838370565046,71.61629434954007,5.968514715947981,14611.0,0.0,0.008529874751899254,0,0,0
missing,ewpakwlliwisiwduibdlfmalxowmwpci,2069.0,0.0,350.0,,,,,184.05,204.0,0.0,16.26,0.1457109999999999,0.0,44.31137796,0.0,30.11,16.92,16.92,1,18.72,6,kamkkxfxxuwbdslkwifmmcsiusiuosws,10.392,0.14985533333333334,0.0020002917211489305,0.1476,0.152062,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.355820359999996,0.09284215924197538,44.26692996,44.44470996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0037669999999999926,0.0,0.0,0.17777879999999868,0.0,0.0,0.14985533333333334,0.004461999999999994,5.5277207392197125,5.683311432325887,-6.307490144546649,66.32720105124835,5.5277207392197125,2069.0,2.0299661672305462,0.009047849202513291,0,0,0
missing,foosdfpfkusacimwkcsosbicdxkicaua,13435.0,0.0,2521.0,472.14,472.14,2579.2,361.34,1949.64,2521.0,0.0,16.99,0.141666,0.0,44.31137796,0.0,361.34,14.7,14.7,1,148.28,4,lxidpiddsbxsbosboudacockeimpuepw,13.856,0.145105,0.0016602585778891614,0.142867,0.147311,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.32619036,0.08753252564713412,44.26692996,44.44470996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.002039000000000013,0.0,0.0,0.17777879999999868,0.0,0.0,0.145105,0.0044440000000000035,4.3668720054757015,7.621550591327201,-4.369250985545335,6.5374507227332455,4.3668720054757015,13435.0,2.251730554521772,0.01103684406401191,0,1,0
apdekpcbwosbxepsfxclislboipuxpop,lmkebamcaaclubfxadlmueccxoimlema,1542613.0,0.0,100576.0,0.0,0.0,3719.64,0.0,2785.74,0.0,0.0,56.3,0.158949,0.079771,44.44470996,0.0,0.0,0.03,0.03,1,12.33,4,lxidpiddsbxsbosboudacockeimpuepw,13.856,0.14440341666666665,0.021529644621727535,0.1200869999999999,0.165078,0.08739191666666658,0.008853649801669701,0.0800159999999999,0.0974169999999999,0.027261666666666667,0.03369075174782144,0.0,0.065428,42.89644956,1.9133847323121407,40.728885,44.44470996,10.18222085,12.583481380406239,0.0,24.43733004,6.788147899999999,8.388988410823332,0.0,16.29155496,0.04036300000000011,-0.017401,-0.065428,3.715824959999999,-24.43733004,-16.29155496,0.05701150000000006,0.0449910000000001,3.5263518138261465,4.336399474375821,-9.132720105124836,7.457293035479632,3.5263518138261465,1542613.0,0.7823815824189216,7.992931474063813e-06,0,1,1
missing,lmkebamcaaclubfxadlmueccxoimlema,39031.0,0.0,4203.0,159.96,159.96,874.44,69.78,399.63,481.0,0.0,17.16,0.14346,0.0,46.30537836,0.0,69.78,21.64,21.64,1,35.68,5,lxidpiddsbxsbosboudacockeimpuepw,10.392,0.14923208333333335,0.003987051529829424,0.143946,0.152445,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.65952386,0.8366114963594626,44.26692996,46.44471036,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.007107000000000002,0.0,0.0,2.1777792000000034,0.0,0.0,0.14923208333333335,0.008499000000000007,5.19917864476386,9.625492772667542,-2.3324572930354797,4.1721419185282524,5.19917864476386,39031.0,1.292203633009659,0.0009141451666623966,0,1,0
missing,foosdfpfkusacimwkcsosbicdxkicaua,3889.0,0.0,335.0,,,,,391.22,335.0,0.0,129.37,0.118646,0.102308,40.606701,0.0,33.16,45.35,45.35,1,49.13,3,lxidpiddsbxsbosboudacockeimpuepw,20.0,0.12629291666666662,0.004094947651088084,0.1216569999999999,0.129818,0.10597858333333333,0.0018409905662853134,0.103973,0.108142,0.0770135,0.0014842815525609415,0.075004,0.078052,40.6745798,0.08021409643117337,40.56596939999999,40.728885,24.404746919999997,0.04812845785870219,24.33958068,24.43733004,16.26983288,0.03208563857246768,16.22638872,16.29155496,-0.007787000000000099,-0.0028900000000000037,0.0029939999999999967,0.16291560000000516,0.09774935999999812,0.06516623999999993,0.02031433333333328,0.008161000000000085,2.702258726899384,3.5808147174770038,-8.377135348226018,32.42444152431012,2.702258726899384,3889.0,1.0336847518642325,0.01263306762663924,0,0,0
other,foosdfpfkusacimwkcsosbicdxkicaua,30124.0,0.0,0.0,0.0,0.0,4514.8,0.0,3203.19,0.0,0.0,132.07,0.115174,0.098837,40.606701,0.0,0.0,22.92,22.92,1,374.33,3,lxidpiddsbxsbosboudacockeimpuepw,25.0,0.12275558333333335,0.004044689030823083,0.118175,0.126336,0.10229041666666666,0.0016271853254418546,0.100491,0.1046599999999999,0.0730305,0.0015610251002582782,0.071536,0.07457,40.6474275,0.08507958396583772,40.56596939999999,40.728885,24.38845514,0.051048168167587754,24.33957804,24.43733004,16.25897136,0.03403246030051558,16.22638296,16.29155496,-0.007801000000000002,-0.002904000000000004,0.0029799999999999965,0.16291560000000516,0.09774935999999812,0.06516623999999993,0.020465166666666687,0.008161000000000002,2.535249828884326,5.5847568988173455,-6.307490144546649,,10.223134839151266,30124.0,0.0,0.012426304607621829,0,1,0
missing,foosdfpfkusacimwkcsosbicdxkicaua,15395.0,247538.0,988.0,0.0,0.0,1835.31,0.0,1350.43,0.0,0.0,16.67,0.144902,0.0,44.31137796,1.0,0.0,8.48000000000001,8.48000000000001,2,125.54,3,lxidpiddsbxsbosboudacockeimpuepw,11.3,0.14854881818181817,0.001396020617196018,0.146788,0.149555,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.33157766909091,0.08969410482747617,44.26692996,44.44470996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0027669999999999917,0.0,0.0,0.17777879999999868,0.0,0.0,0.14854881818181817,0.0,3.3210130047912387,9.067017082785808,-2.923784494086728,14.947437582128778,3.3210130047912387,7697.5,0.7701201688860019,0.008154595647937642,1,1,0
wxemiwkumpibllwklfbcooafckufkdlm,usilxuppasemubllopkaafesmlibmsdf,6140.0,0.0,0.0,,,,,927.31,0.0,0.0,15.44,0.143805,0.0,44.31137796,0.0,0.0,33.12,33.12,1,103.06,3,kamkkxfxxuwbdslkwifmmcsiusiuosws,13.2,0.15052091666666664,0.0033891277359530646,0.1456839999999999,0.153739,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.44470995999999,0.0,44.44470996,44.44470996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.00805500000000009,0.0,0.0,0.0,0.0,0.0,0.15052091666666664,0.004461999999999994,2.976043805612594,12.28646517739816,0.2956636005256242,1.4783180026281209,2.976043805612594,6140.0,0.0,0.01678501628664495,0,0,0
missing,lmkebamcaaclubfxadlmueccxoimlema,798393.0,0.0,74556.0,,,,,1271.7,0.0,0.0,10.91,0.1640579999999999,0.086163,44.31137796,0.0,0.0,24.52,24.52,1,130.73,5,kamkkxfxxuwbdslkwifmmcsiusiuosws,13.2,0.16838766666666663,0.0021032621992486083,0.1660569999999999,0.170685,0.08629724999999999,0.001013583931583186,0.084991,0.087421,0.0,0.0,0.0,0.0,44.38545035999999,0.08753223022606474,44.26693116,44.44470996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0035210000000001074,0.001676999999999998,0.0,0.17777879999999868,0.0,0.0,0.08209041666666664,0.004628000000000104,4.744695414099931,3.088042049934297,-8.902759526938238,56.93166885676741,4.744695414099931,798393.0,1.1205909871454285,0.00016374141556852327,0,0,0
other,foosdfpfkusacimwkcsosbicdxkicaua,28290.0,0.0,3310.0,692.16,692.16,6147.19,317.76,2802.02,3310.0,0.0,167.75,0.11634,0.099998,40.606701,0.0,317.76,45.8,45.8,1,330.71,4,lxidpiddsbxsbosboudacockeimpuepw,50.0,0.12377808333333329,0.003945968632284101,0.1193359999999999,0.127634,0.10326791666666658,0.0015510044521554963,0.1016519999999999,0.105821,0.07394349999999998,0.0018643871281566827,0.071814,0.0757309999999999,40.728885,0.0,40.728885,40.728885,24.437330039999996,0.0,24.43733004,24.43733004,16.29155496,0.0,16.29155496,16.29155496,-0.007137000000000102,-0.002149999999999999,0.0038629999999999914,0.0,0.0,0.0,0.020510166666666704,0.008161000000000099,3.5318275154004106,5.617608409986859,-6.307490144546649,7.35873850197109,3.5318275154004106,28290.0,1.4040296924708378,0.011689996465182042,0,1,0
missing,,7099.0,1713.0,1451.0,,,,,1057.84,1451.0,0.0,17.15,0.144902,0.0,44.31137796,1.0,212.99,33.12,33.12,2,99.88,7,ldkssxwpmemidmecebumciepifcamkci,13.2,0.14887133333333327,0.001861760766456034,0.146788,0.15125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.35582026,0.09284226368868789,44.26692996,44.44470996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0034229999999998983,0.0,0.0,0.17777879999999868,0.0,0.0,0.14887133333333327,0.004461999999999994,6.579055441478439,5.059132720105125,-6.307490144546649,78.94218134034165,6.579055441478439,3549.5,2.4527398225102126,0.014069587265812086,1,0,1
kkklcdamwfafdcfwofuscwfwadblfmce,foosdfpfkusacimwkcsosbicdxkicaua,155441.0,0.0,10311.0,0.0,0.0,1356.73,0.0,845.92,0.0,0.0,19.44,0.144902,0.0,44.31137796,0.0,0.0,24.42,24.42,1,81.38,3,lxidpiddsbxsbosboudacockeimpuepw,13.2,0.1489579166666666,0.001951714232916686,0.146788,0.15125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.370635359999994,0.09154352116285497,44.26692996,44.44470996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0034229999999998983,0.0,0.0,0.17777879999999868,0.0,0.0,0.1489579166666666,0.004461999999999994,2.6639288158795345,4.040735873850197,-7.9500657030223385,31.964520367936924,2.6639288158795345,155441.0,0.7960062017099736,0.0005235426946558501,0,1,1
missing,sddiedcslfslkckwlfkdpoeeailfpeds,17841.0,0.0,0.0,,,,,1932.59,0.0,0.0,1.11,0.1640579999999999,0.086163,44.31137796,0.0,0.0,25.7,25.7,1,161.37,3,ldkssxwpmemidmecebumciepifcamkci,13.856,0.16791466666666663,0.002111122722987776,0.1660569999999999,0.170685,0.08608874999999999,0.0016876231874228436,0.083347,0.087421,0.0,0.0,0.0,0.0,44.40026526,0.08040348753813052,44.26693116,44.44470996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0012600000000000944,0.0033209999999999906,0.0,0.17777879999999868,0.0,0.0,0.08182591666666664,0.004628000000000104,2.4941820670773445,5.124835742444152,-6.734559789750328,18.889618922470433,2.4941820670773445,17841.0,0.0,0.009044896586514209,0,0,0
missing,usilxuppasemubllopkaafesmlibmsdf,15008.0,0.0,0.0,,,,,2228.9,0.0,0.0,0.0,0.145789,0.0,44.31137796,0.0,0.0,6.92,6.92,1,205.9,3,ldkssxwpmemidmecebumciepifcamkci,10.392,0.1484829090909091,0.00206209841930716,0.14544,0.149902,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.283092214545455,0.0536025421168095,44.26692996,44.44470996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0022240000000000038,0.0,0.0,0.17777879999999868,0.0,0.0,0.1484829090909091,0.004461999999999994,3.1704312114989732,9.95400788436268,-2.0039421813403417,38.042049934296976,3.1704312114989732,15008.0,0.0,0.013719349680170577,0,0,1
other,,402863.0,58846.0,35878.0,,,,,4066.13,3598.0,0.0,143.13,0.1152369999999999,0.100123,40.606701,1.0,377.34,1.14,1.14,4,479.99,6,ldkssxwpmemidmecebumciepifcamkci,25.0,0.12246318181818182,0.0038346562249615577,0.117006,0.125167,0.10168781818181817,0.0019104821285833543,0.098771,0.10294,0.07111518181818179,0.0008639432641304564,0.0708169999999999,0.073719,40.728885,0.0,40.728885,40.728885,24.437330040000003,0.0,24.43733004,24.43733004,16.29155496,0.0,16.29155496,16.29155496,-0.005259000000000097,-0.0012670000000000042,0.0028480000000000033,0.0,0.0,0.0,0.020775363636363647,0.008161000000000002,6.036960985626283,11.563731931668856,-0.36136662286465177,13.469119579500656,6.036960985626283,100715.75,1.0686908452749446,0.001191447216547561,1,0,0
other,ewpakwlliwisiwduibdlfmalxowmwpci,149462.0,0.0,14718.0,1898.58,1898.58,19976.88,1421.85,14834.14,14718.0,0.0,169.36,0.114008,0.097123,40.606701,0.0,1421.85,-1.94,-1.94,1,1038.12,3,lxidpiddsbxsbosboudacockeimpuepw,83.78,0.12092416666666667,0.003771281692748574,0.117005,0.125166,0.10039208333333333,0.0020308183061082154,0.098772,0.102941,0.06961774999999996,0.0022938724354244103,0.065125,0.07087,40.728885,0.0,40.728885,40.728885,24.437330039999996,0.0,24.43733004,24.43733004,16.29155496,0.0,16.29155496,16.29155496,-0.003849000000000005,-2.8000000000000247e-05,0.0056909999999999045,0.0,0.0,0.0,0.02053208333333334,0.008161000000000002,2.809034907597536,2.299605781865966,-9.494086727989487,18.232588699080157,2.809034907597536,149462.0,1.181678286119549,0.006945711953540029,0,1,0
missing,foosdfpfkusacimwkcsosbicdxkicaua,2528.0,0.0,371.0,,,,,369.85,371.0,0.0,16.89,0.141434,0.0,44.31137796,0.0,53.17,16.44,16.44,1,30.62,6,kamkkxfxxuwbdslkwifmmcsiusiuosws,13.856,0.14637999999999995,0.00321372335744407,0.14229,0.1502109999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.32619036,0.08753252564713412,44.26692996,44.44470996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.006904999999999911,0.0,0.0,0.17777879999999868,0.0,0.0,0.14637999999999995,0.0044440000000000035,6.3436002737850785,7.884362680683311,-4.106438896189225,6.504599211563732,6.3436002737850785,2528.0,1.7610759493670887,0.012112341772151898,0,0,0
other,foosdfpfkusacimwkcsosbicdxkicaua,25011.0,0.0,0.0,,,,,0.0,0.0,0.0,13.36,0.161155,0.0839159999999999,44.31137796,0.0,0.0,7.02,7.02,1,0.0,6,kamkkxfxxuwbdslkwifmmcsiusiuosws,13.2,0.16593866666666665,0.0024179759880503062,0.163155,0.167895,0.08391925,0.00040827956665189066,0.083171,0.084407,0.0,0.0,0.0,0.0,44.31137526,0.08040384935337197,44.26692996,44.44470996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.004739999999999994,0.0004829999999999973,0.0,0.17777879999999868,0.0,0.0,0.08201941666666665,0.004627999999999993,5.90280629705681,10.873850197109066,-1.0840998685939554,25.131406044678055,5.90280629705681,25011.0,0.0,0.0,0,0,0
other,foosdfpfkusacimwkcsosbicdxkicaua,14174.0,0.0,2697.0,,,,,2094.88,2697.0,0.0,18.47,0.144149,0.0,44.31137796,0.0,391.86,33.84,33.84,1,193.33,3,lxidpiddsbxsbosboudacockeimpuepw,15.0,0.14783127272727273,0.002293451943726266,0.14544,0.149902,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.266930396363634,6.054299788927362e-07,44.26692996,44.26693116,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0039939999999998865,0.0,0.0,-1.1999999998124622e-06,0.0,0.0,0.14783127272727273,0.004461999999999994,2.915811088295688,0.9855453350854139,-10.972404730617608,34.98685939553219,2.915811088295688,14174.0,2.2833356850571467,0.013639762946239595,0,0,0
missing,lmkebamcaaclubfxadlmueccxoimlema,1840.0,0.0,0.0,,,,,223.16,0.0,0.0,38.41,0.165794,0.087899,44.31137796,0.0,0.0,34.68,34.68,1,20.93,6,kamkkxfxxuwbdslkwifmmcsiusiuosws,13.856,0.169938,0.0025028732579686413,0.167118,0.172468,0.0883455833333333,0.00041947292866017046,0.087881,0.0888149999999999,0.0,0.0,0.0,0.0,44.26693036,5.908391611818393e-07,44.26692996,44.26693116,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.005350000000000021,0.0001810000000000006,0.0,-1.1999999998124622e-06,0.0,0.0,0.08159241666666671,0.004628000000000021,5.905544147843942,1.1169513797634691,-10.840998685939553,70.86070959264126,5.905544147843942,1840.0,0.0,0.011375,0,0,0
wxemiwkumpibllwklfbcooafckufkdlm,foosdfpfkusacimwkcsosbicdxkicaua,8109.0,0.0,0.0,,,,,1178.21,0.0,0.0,22.48,0.142881,0.0,45.30837756,0.0,0.0,37.56,37.56,1,115.15,4,lxidpiddsbxsbosboudacockeimpuepw,15.0,0.14466172727272728,0.003881100181415302,0.139899,0.147821,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.37400116,0.3551138022686024,44.26692996,45.44470956,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.003064000000000011,0.0,0.0,1.1777784000000011,0.0,0.0,0.14466172727272728,0.004858000000000001,4.2792607802874745,10.676741130091983,-1.314060446780552,3.4494086727989486,4.2792607802874745,8109.0,0.0,0.01420027130348995,0,0,0
sfisfxfcocfpcmckuekokxuseixdaoeu,lmkebamcaaclubfxadlmueccxoimlema,13152.0,0.0,2475.0,,,,,795.31,1258.0,0.0,30.87,0.162327,0.084427,44.31137796,0.0,146.82,26.04,26.04,1,92.87,6,lxidpiddsbxsbosboudacockeimpuepw,10.392,0.16804975,0.0031580627872450197,0.163659,0.17059,0.08659041666666667,0.0013528650042398766,0.084586,0.087658,0.0,0.0,0.0,0.0,44.26693046,6.179143800823807e-07,44.26692996,44.26693116,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.006497000000000003,-0.0009830000000000116,0.0,-1.1999999998124622e-06,0.0,0.0,0.08145933333333333,0.004627999999999993,5.932922655715264,12.81208935611038,0.8212877792378449,1.5111695137976346,5.932922655715264,13152.0,2.258211678832117,0.0070612834549878345,0,0,0
missing,foosdfpfkusacimwkcsosbicdxkicaua,6580.0,0.0,0.0,0.0,0.0,1493.92,0.0,995.84,0.0,0.0,19.53,0.146694,0.0,44.31137796,0.0,0.0,27.32,27.32,1,100.5,4,lxidpiddsbxsbosboudacockeimpuepw,13.2,0.15121716666666665,0.002322864839073954,0.148586,0.153133,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.38545035999999,0.08753223022606474,44.26693116,44.44470996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0045469999999999955,0.0,0.0,0.17777879999999868,0.0,0.0,0.15121716666666665,0.004461999999999994,3.707049965776865,3.515111695137976,-8.442838370565045,44.48094612352168,3.707049965776865,6580.0,0.0,0.01527355623100304,0,1,0
apdekpcbwosbxepsfxclislboipuxpop,foosdfpfkusacimwkcsosbicdxkicaua,176286.0,137146.0,24169.0,512.51,512.51,4696.15,241.38,1999.95,2627.0,0.0,145.19,0.1169099999999999,0.100572,40.606701,1.0,241.38,25.02,25.02,2,289.29,4,lxidpiddsbxsbosboudacockeimpuepw,40.0,0.12443191666666666,0.004052358470599846,0.119549,0.12771,0.10381658333333334,0.001658954131555803,0.100961,0.10513,0.07426116666666667,0.0014740992832810505,0.073216,0.076257,40.6202755,0.08021343175089056,40.56596939999999,40.728885,24.372163139999998,0.04812894531334687,24.33957804,24.43733004,16.248109359999997,0.032086702171075954,16.22638296,16.29155496,-0.007793999999999995,-0.002897999999999998,0.0029870000000000035,0.16291560000000516,0.09774935999999812,0.06516623999999993,0.02061533333333332,0.008160999999999988,4.369609856262834,7.588699080157687,-4.402102496714849,52.43101182654402,4.369609856262834,88143.0,1.6452128926857492,0.0016410265137333652,1,1,0
missing,foosdfpfkusacimwkcsosbicdxkicaua,6013.0,2801.0,0.0,0.0,0.0,1441.63,0.0,902.26,0.0,0.0,14.71,0.1457109999999999,0.0,44.31137796,1.0,0.0,12.92,12.92,4,86.73,5,lxidpiddsbxsbosboudacockeimpuepw,13.3,0.14968158333333334,0.002095497400633224,0.146905,0.151367,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.31137546,0.0804037287490158,44.26692996,44.44470996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0037669999999999926,0.0,0.0,0.17777879999999868,0.0,0.0,0.14968158333333334,0.004461999999999994,5.2731006160164275,8.73850197109067,-3.219448094612352,63.27201051248357,5.2731006160164275,1503.25,0.0,0.014423748544819558,1,1,0
missing,,11168.0,0.0,1601.0,,,,,1112.1,1601.0,0.0,131.76,0.1169,0.1000149999999999,40.606701,0.0,154.6,59.4,59.4,1,116.54,6,kamkkxfxxuwbdslkwifmmcsiusiuosws,29.75,0.12433841666666666,0.003976470830416261,0.119906,0.128067,0.10379375,0.001989295129847851,0.101673,0.105842,0.07316033333333334,0.0013680648797303138,0.070232,0.073773,40.7017324,0.06341481129372341,40.56596939999999,40.728885,24.421038479999996,0.03804888677623239,24.33958068,24.43733004,16.28069392,0.025365924517487648,16.22638872,16.29155496,-0.006191999999999989,-0.0023019999999999985,0.003487000000000004,0.16291560000000516,0.09774935999999812,0.06516623999999993,0.020544666666666656,0.008160999999999988,5.965776865160849,1.314060446780552,-10.64388961892247,71.58344283837056,5.965776865160849,11168.0,1.720272206303725,0.010435171919770773,0,0,1
missing,foosdfpfkusacimwkcsosbicdxkicaua,1867.0,0.0,1048.0,,,,,272.68,1048.0,0.0,13.74,0.144039,0.0,46.30537836,0.0,152.54,20.54,20.54,1,6.1,3,lxidpiddsbxsbosboudacockeimpuepw,10.392,0.150106,0.0030429925760970893,0.1451039999999999,0.152445,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.296560459999995,0.06920053759919943,44.26692996,44.44470996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0073410000000000974,0.0,0.0,0.17777879999999868,0.0,0.0,0.150106,0.004461999999999994,3.0663928815879533,11.202365308804204,-0.7884362680683311,2.0039421813403417,3.0663928815879533,1867.0,6.735940010712373,0.003267273701124799,0,0,0
other,foosdfpfkusacimwkcsosbicdxkicaua,11159.0,0.0,615.0,182.14,182.14,2565.87,84.08,1386.92,615.0,30.0,144.0,0.161936,0.1363359999999999,41.1052014,0.0,84.08,42.27,42.27,2,83.58,3,lxidpiddsbxsbosboudacockeimpuepw,16.5,0.14765041666666667,0.019759570175939527,0.127703,0.173238,0.12254025,0.017030009427878676,0.105122,0.142272,0.08683233333333333,0.012974604469944941,0.073263,0.099286,40.8974277,0.34619627678822595,40.56596939999999,41.2288854,24.638455340000004,0.312164860989996,24.33957804,24.93733044,16.50897156,0.2951491530945803,16.22638296,16.79155536,0.035633,0.031240000000000004,0.024228,0.6629160000000098,0.5977497599999992,0.565166640000001,0.02511016666666667,0.04553499999999999,3.3374401095140316,6.274638633377135,-16.031537450722734,5.7490144546649145,3.3374401095140316,5579.5,0.6613495832959942,0.007489918451474146,0,1,0
